service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3_133537,0,0,0,0,0,1,1,20260605,20260703
3_133538,0,0,0,0,0,1,1,20260605,20260703
3_133539,0,0,0,0,0,1,1,20260605,20260703
3_133540,0,0,0,0,0,1,1,20260605,20260703
3_133541,0,0,0,0,0,1,1,20260605,20260703
3_133542,0,0,0,0,0,1,1,20260605,20260703
3_133543,0,0,0,0,0,1,1,20260605,20260703
3_133544,0,0,0,0,0,1,1,20260605,20260703
3_133545,0,0,0,0,0,1,1,20260605,20260703
3_133550,1,1,1,1,1,0,0,20260605,20991231
3_133551,1,1,1,1,1,0,0,20260605,20991231
3_133555,0,0,0,0,0,1,1,20260606,20991231
3_133556,0,0,0,0,0,1,1,20260606,20991231
3_133569,0,0,0,0,0,1,1,20260606,20991231
3_133570,0,0,0,0,0,1,1,20260606,20991231
3_133571,0,0,0,0,0,1,1,20260606,20991231
3_133572,0,0,0,0,0,1,1,20260606,20991231
3_133573,0,0,0,0,0,1,1,20260606,20991231
3_133574,0,0,0,0,0,1,1,20260606,20991231
3_133575,0,0,0,0,0,1,1,20260606,20991231
3_133576,0,0,0,0,0,1,1,20260606,20991231
3_133577,0,0,0,0,0,1,1,20260606,20991231
3_133578,0,0,0,0,0,1,1,20260606,20991231
3_133579,0,0,0,0,0,1,1,20260606,20991231
3_133580,1,1,1,1,1,0,0,20260608,20991231
3_133581,1,1,1,1,1,0,0,20260608,20991231
3_133582,1,1,1,1,1,0,0,20260608,20991231
3_133583,1,1,1,1,1,0,0,20260608,20991231
3_133584,1,1,1,1,1,0,0,20260605,20991231
3_133585,1,1,1,1,1,0,0,20260605,20991231
3_133586,1,1,1,1,1,0,0,20260605,20991231
3_133587,1,1,1,1,1,0,0,20260605,20991231
3_133588,1,1,1,1,1,0,0,20260605,20991231
3_133589,1,1,1,1,1,0,0,20260605,20991231
3_133614,0,0,0,0,0,1,1,20260606,20991231
3_133615,0,0,0,0,0,1,1,20260606,20991231
3_133616,0,0,0,0,0,1,1,20260606,20991231
3_133617,0,0,0,0,0,1,1,20260606,20991231
3_133618,0,0,0,0,0,1,1,20260606,20991231
3_133619,0,0,0,0,0,1,1,20260606,20991231
3_133623,1,1,1,1,1,0,0,20260608,20991231
3_133624,1,1,1,1,1,0,0,20260608,20991231
3_133625,1,1,1,1,1,0,0,20260608,20991231
3_133640,0,0,0,0,0,1,1,20260613,20991231
3_133641,0,0,0,0,0,1,1,20260613,20991231
3_133642,0,0,0,0,0,1,1,20260613,20991231
3_133669,0,0,0,0,0,1,1,20260620,20991231
3_133670,0,0,0,0,0,1,1,20260620,20991231
3_133701,0,0,0,0,0,1,1,20260621,20991231
3_133702,0,0,0,0,0,1,1,20260621,20991231
3_133703,0,0,0,0,0,1,1,20260621,20991231
3_133704,0,0,0,0,0,1,1,20260621,20991231
3_133723,0,0,0,0,0,1,1,20260627,20260703
3_133724,0,0,0,0,0,1,1,20260627,20260703
3_133725,0,0,0,0,0,1,1,20260627,20260703
3_133726,0,0,0,0,0,1,1,20260627,20991231
3_133727,0,0,0,0,0,1,1,20260627,20991231
3_133728,0,0,0,0,0,1,1,20260627,20991231
3_133729,0,0,0,0,0,1,1,20260628,20991231
3_133730,0,0,0,0,0,1,1,20260628,20991231
3_133731,0,0,0,0,0,1,1,20260628,20991231
3_133732,0,0,0,0,0,1,1,20260628,20991231
3_133733,0,0,0,0,0,1,1,20260628,20991231
3_133734,0,0,0,0,0,1,1,20260628,20991231
3_133735,0,0,0,0,0,1,1,20260628,20991231
3_133736,0,0,0,0,0,1,1,20260628,20260703
3_133737,0,0,0,0,0,1,1,20260628,20260703
3_133738,0,0,0,0,0,1,1,20260628,20260703
3_133739,0,0,0,0,0,1,1,20260628,20260703
3_133740,0,0,0,0,0,1,1,20260628,20260703
3_133741,0,0,0,0,0,1,1,20260628,20260703
3_133742,0,0,0,0,0,1,1,20260628,20260703
3_133743,0,0,0,0,0,1,1,20260628,20260703
3_133753,1,1,1,1,1,0,0,20260629,20991231
3_133754,1,1,1,1,1,0,0,20260629,20991231
3_133755,1,1,1,1,1,0,0,20260629,20991231
3_133756,1,1,1,1,1,0,0,20260629,20991231
3_133757,1,1,1,1,1,0,0,20260629,20991231
3_133758,1,1,1,1,1,0,0,20260629,20991231
3_133759,1,1,1,1,1,0,0,20260629,20991231
3_133760,1,1,1,1,1,0,0,20260629,20991231
3_133761,1,1,1,1,1,0,0,20260629,20991231
3_133771,1,1,1,1,1,0,0,20260629,20991231
3_133772,1,1,1,1,1,0,0,20260629,20991231
3_133773,1,1,1,1,1,0,0,20260629,20991231
3_133774,1,1,1,1,1,0,0,20260629,20991231
3_133775,1,1,1,1,1,0,0,20260629,20991231
3_133776,1,1,1,1,1,0,0,20260629,20991231
3_133777,1,1,1,1,1,0,0,20260629,20991231
3_133778,1,1,1,1,1,0,0,20260629,20991231
3_133779,1,1,1,1,1,0,0,20260629,20991231
3_133780,1,1,1,1,1,0,0,20260629,20991231
3_133781,1,1,1,1,1,0,0,20260629,20991231
3_133782,1,1,1,1,1,0,0,20260629,20991231
3_133816,1,1,1,1,1,0,0,20260629,20991231
3_133817,1,1,1,1,1,0,0,20260629,20991231
3_133818,1,1,1,1,1,0,0,20260629,20991231
3_133819,1,1,1,1,1,0,0,20260629,20991231
3_133822,0,0,0,0,0,1,1,20260628,20260703
3_133823,0,0,0,0,0,1,1,20260628,20260703
3_133824,1,1,1,1,1,0,0,20260629,20991231
3_133825,1,1,1,1,1,0,0,20260629,20991231
3_133826,1,1,1,1,1,0,0,20260629,20991231
3_133827,1,1,1,1,1,0,0,20260629,20991231
3_133828,1,1,1,1,1,0,0,20260629,20991231
3_133829,1,1,1,1,1,0,0,20260629,20991231
3_133835,0,0,0,0,0,1,1,20260701,20991231
3_133836,0,0,0,0,0,1,1,20260701,20991231
3_133837,1,1,1,1,1,0,0,20260629,20991231
3_133838,1,1,1,1,1,0,0,20260701,20991231
3_133839,1,1,1,1,1,0,0,20260701,20991231
3_133840,1,1,1,1,1,0,0,20260701,20991231
3_133851,1,1,1,1,1,0,0,20260701,20991231
3_133852,1,1,1,1,1,0,0,20260701,20991231
3_133853,1,1,1,1,1,0,0,20260701,20991231
3_133854,1,1,1,1,1,0,0,20260701,20991231
3_133855,1,1,1,1,1,0,0,20260701,20991231
3_133856,1,1,1,1,1,0,0,20260701,20991231
3_133857,1,1,1,1,1,0,0,20260701,20991231
3_133858,1,1,1,1,1,0,0,20260701,20991231
3_133859,1,1,1,1,1,0,0,20260701,20991231
3_133860,1,1,1,1,1,0,0,20260701,20991231
3_133861,1,1,1,1,1,0,0,20260701,20991231
3_133862,1,1,1,1,1,0,0,20260701,20991231
3_133863,1,1,1,1,1,0,0,20260701,20991231
3_133864,1,1,1,1,1,0,0,20260701,20991231
3_133865,1,1,1,1,1,0,0,20260701,20991231
3_133866,1,1,1,1,1,0,0,20260701,20991231
3_133867,1,1,1,1,1,0,0,20260701,20991231
3_133868,1,1,1,1,1,0,0,20260701,20991231
3_133869,1,1,1,1,1,0,0,20260701,20991231
3_133870,1,1,1,1,1,0,0,20260701,20991231
3_133871,1,1,1,1,1,0,0,20260701,20991231
3_133884,1,1,1,1,1,0,0,20260701,20991231
3_133885,1,1,1,1,1,0,0,20260701,20991231
3_133886,1,1,1,1,1,0,0,20260701,20991231
3_133887,1,1,1,1,1,0,0,20260701,20991231
3_133888,1,1,1,1,1,0,0,20260701,20991231
3_133889,1,1,1,1,1,0,0,20260701,20991231
3_133890,1,1,1,1,1,0,0,20260701,20991231
3_133891,1,1,1,1,1,0,0,20260701,20991231
3_133892,1,1,1,1,1,0,0,20260701,20991231
3_133893,1,1,1,1,1,0,0,20260701,20991231
3_133894,1,1,1,1,1,0,0,20260701,20991231
3_133895,1,1,1,1,1,0,0,20260701,20991231
3_133896,1,1,1,1,1,0,0,20260701,20991231
3_133897,1,1,1,1,1,0,0,20260701,20991231
3_133898,1,1,1,1,1,0,0,20260701,20991231
3_133899,1,1,1,1,1,0,0,20260701,20991231
3_133900,1,1,1,1,1,0,0,20260701,20991231
3_133901,1,1,1,1,1,0,0,20260701,20991231
3_133902,1,1,1,1,1,0,0,20260701,20991231
3_133903,1,1,1,1,1,0,0,20260701,20991231
3_133904,1,1,1,1,1,0,0,20260701,20991231
3_133905,1,1,1,1,1,0,0,20260701,20991231
3_133906,1,1,1,1,1,0,0,20260703,20260705
3_133907,1,1,1,1,1,0,0,20260703,20260705
3_133908,1,1,1,1,1,0,0,20260703,20260705
3_133909,1,1,1,1,1,0,0,20260703,20260705
3_133914,1,1,1,1,1,0,0,20260701,20991231
3_133915,1,1,1,1,1,0,0,20260701,20991231
3_133916,1,1,1,1,1,0,0,20260701,20991231
3_133917,1,1,1,1,1,0,0,20260701,20991231
3_133918,1,1,1,1,1,0,0,20260701,20991231
3_133919,1,1,1,1,1,0,0,20260701,20991231
3_133920,1,1,1,1,1,0,0,20260701,20991231
3_133921,1,1,1,1,1,0,0,20260701,20991231
3_133922,1,1,1,1,1,0,0,20260701,20991231
3_133923,1,1,1,1,1,0,0,20260701,20991231
3_133924,1,1,1,1,1,0,0,20260701,20991231
3_133925,1,1,1,1,1,0,0,20260701,20991231
3_133926,1,1,1,1,1,0,0,20260702,20991231
3_133927,1,1,1,1,1,0,0,20260702,20991231
3_133928,1,1,1,1,1,0,0,20260702,20991231
3_133929,1,1,1,1,1,0,0,20260702,20991231
3_133930,1,1,1,1,1,0,0,20260702,20991231
3_133931,1,1,1,1,1,0,0,20260702,20991231
3_133932,1,1,1,1,1,0,0,20260702,20991231
3_133933,1,1,1,1,1,0,0,20260702,20991231
3_133934,1,1,1,1,1,0,0,20260702,20991231
3_133935,1,1,1,1,1,0,0,20260702,20991231
3_133936,1,1,1,1,1,0,0,20260702,20991231
3_133937,1,1,1,1,1,0,0,20260702,20991231
3_133938,1,1,1,1,1,0,0,20260702,20991231
3_133939,1,1,1,1,1,0,0,20260702,20991231
